star_rating	review_body
1.0	1. I had to wait FOREVER for it to come<br />2. I got 6 duplicates<br />3. I only received one that was advertised
5.0	Perfect size for little girls not too long. Pretty and quality crystals and nice setting. Champagne color is clear and shiny.
5.0	They came on time, they're the right size. The flares were a little large and I did have some difficulty bending them enough to get them in my ear so I trimmed the back flare enough so it would fit. I've had other flared silicone tunnels without this problem. But, other than the flare I would recommend.
1.0	Clarity was deceiving in the picture.  The stones do not look chocolate, they look like a Citrine. However, it was a Christmas present and there was no time to return it.
5.0	They are perfect to pare with a business casual attire. Multicolored stones make it easy to pare the earrings with practically any attire.
5.0	Beautiful, well made. Goes with everything--casual to formal!
5.0	i bought these knowing that they werent gonna be AMAZING. But actually i was surprised. i got alot of them that i will actually use. i got 5 glow in the dark ones all different solid colors a swirly one a striped one one wit ha happy face heat one and a pnk and green ying yang ne one that was white with a red flower and some others. my batch im very happy with. they come in a little draw string pouch and arrived four days before the anticipated date. will definatly buy again
5.0	Got them for my daughter and as soon as I handed them to her she put them in and started to take selfies!  They came in early and looked just as promised with a free gift!  A wonderful chain that she quickly confiscated for herself!
1.0	I got it but so far only 5 colors on it which i was expecting to have different color.
5.0	I got it as a Christmas present for my boy friend and he loves it.
5.0	Awesome! My girlfriend loves it!
5.0	Red Star. Great. Exactly as described. This Red Star could typify a Hand of Miriam, a Metallic Hand with a Red Gem.<br /><br />KONOV has another Pentagram with 6 Red Gems. I like both of them. If you're interested in the other one, the Gems appear Orange in the photo, but the Gems are actually Red.<br /><br />The Red Star is significant to Communists, or it is significant to Jews as the Hand of Miriam.
1.0	Bad quality, it's already discolored
5.0	This jewelry set was just beautiful when it arrived and I breathed a sigh of relief! Initially, I was a little nervous to order the set because some of the reviews had said that the jewels were loose or prone to fall out, but the settings in my necklace and earrings appear to be very sturdy. The pendant has some heft to it which just adds to its high-end feel. I'm planning to use the necklace to round out my wedding-day jewelry. I have other earrings that I'm planning to wear, but I couldn't be happier with the way the necklace works in the overall ensemble. It sparkles brightly in the light, has a beautiful and unique design, and has plenty of length to work with in the chain (you can either clasp it shorter or longer). The only thing that I might say against it is that when you're wearing it, the chain part looks dark in comparison to the very bright and sparkly pendant. In reality, the metals are the exact same tone, but it might have been even more beautiful if the chain had been designed to shimmer in the light a bit as well. That way the difference in metal color between the part with gems and without gems wouldn't seem quite so stark. But overall, I'm so very pleased with this purchase - it'll be hard to wait until July to wear it!
1.0	the screw back portion of the earrings are way to short which caused sores on my baby's ears.  Do not buy theses.  The design is horrible and the stem are way too short for babies, i think they make these for dolls.
5.0	Excellent quality. Size 5.5 (smallest?) Is a little big on my 6 year old nephew.
5.0	This ring gets noticed.  The quality is super! It just looks like a very expensive ring that you would find in a famous high- end jewelry store. I am very pleased that this ring exceeded my expectations.
5.0	Placed order for 3 sets of this item!!  They are really sharp!!
5.0	These bracelets are so lovely. Really intricate and well designed. They don't seem like those common cheap knock offs. This in fact looks very expensive. I bought for me and my mother!
5.0	Needed for a special person commemorating a special day.  After having it engraved, it was beautiful and she was very pleased.
1.0	This ring has a very poor setting for the center stone.  It actually wobbles and I should have sent it back but got ill and just did not get to it.
5.0	I was very impressed with the speed and packaging of the items, very good quality  for the price. The charm is a great size and is thick not thin. So glad I ordered this and you get TWO for the price of one will make cute X mas gifts for nail techs you know or starting up students.
5.0	My fiancée and I bought these rings (matched set) for our engagement back in April, and they are holding up amazingly! We *never* take them off and are generally not kind to jewelry, but these are just perfect. Mine has bent to fit my hand, which is good. The stones are dull in indirect light but dazzling in the right light. We bought them for $11 a piece.... really can't complain.<br /><br />Oh and when pressed to guess, nobody can tell they are so cheap. Not even jewelers.
